comparison	gene_name	logFC	CI.L	CI.R	adj.P.Val	AveExpr	P.Value	Chr	gene_id
CH vs Bedding	Rbm6	-0.498342365593178	-0.757961457825299	-0.238723273361057	0.00887476457675145	5.18903503470835	0.000629585579613632	chr9	ENSMUSG00000032582
Bedding vs Clean	Rbm7	0.0318276614906132	-0.0653082560583035	0.12896357903953	0.924492062712459	5.04192516597523	0.504066831654533	chr9	ENSMUSG00000042396
CH vs Clean	Rbm7	0.054946337418504	-0.0549223583374386	0.164815033174447	0.534471141645585	5.04192516597523	0.311089613214225	chr9	ENSMUSG00000042396
CH vs Bedding	Rbm7	0.0231186759278907	-0.0686319815679643	0.114869333423746	0.728739375428425	5.04192516597523	0.606659958689988	chr9	ENSMUSG00000042396
Bedding vs Clean	Rbm8a	-0.0641173424445771	-0.193921990023663	0.0656873051345088	0.875636806723979	5.97713117302682	0.316946599138565	chr3	ENSMUSG00000038374
CH vs Clean	Rbm8a	0.0627167611631636	-0.0843304187939564	0.209763941120284	0.605696949359337	5.97713117302682	0.386156188451687	chr3	ENSMUSG00000038374
CH vs Bedding	Rbm8a	0.126834103607741	0.00400736978207526	0.249660837433406	0.118412788113256	5.97713117302682	0.0435529656564709	chr3	ENSMUSG00000038374
Bedding vs Clean	Rbms1	0.150066939705913	-0.110748755005643	0.410882634417469	0.844232224953621	4.7337314976289	0.245532554568373	chr2	ENSMUSG00000026970
CH vs Clean	Rbms1	-0.284430374745958	-0.578357148714189	0.00949639922227391	0.20813011791713	4.7337314976289	0.0572094314491455	chr2	ENSMUSG00000026970
CH vs Bedding	Rbms1	-0.434497314451871	-0.679896521659362	-0.18909810724438	0.0136471204909971	4.7337314976289	0.00133401233005711	chr2	ENSMUSG00000026970
Bedding vs Clean	Rbms2	-0.048853424701286	-0.186663126901737	0.0889562774991649	0.920664659762458	4.1631300911108	0.470169915993976	chr10	ENSMUSG00000040043
CH vs Clean	Rbms2	0.0322916569209324	-0.124287340663561	0.188870654505426	0.818997410004723	4.1631300911108	0.673164537852885	chr10	ENSMUSG00000040043
CH vs Bedding	Rbms2	0.0811450816222183	-0.0498882382215168	0.212178401465953	0.358463892045767	4.1631300911108	0.212525800937833	chr10	ENSMUSG00000040043
Bedding vs Clean	Rbms3	0.278826962320978	-0.0848103708279316	0.642464295469888	0.764987786021487	5.15361489904306	0.126086361651477	chr9	ENSMUSG00000039607
CH vs Clean	Rbms3	-0.0469696463454272	-0.461048337964988	0.367109045274134	0.90520037238587	5.15361489904306	0.816227686211191	chr9	ENSMUSG00000039607
CH vs Bedding	Rbms3	-0.325796608666405	-0.671828091077781	0.0202348737449702	0.152333908201849	5.15361489904306	0.063711161606927	chr9	ENSMUSG00000039607
Bedding vs Clean	Rbmx	0.005816986875403	-0.158079045205197	0.169713018956003	0.998262179241535	5.28862737736527	0.942016336868614	chrX	ENSMUSG00000031134
CH vs Clean	Rbmx	-0.0585975410988295	-0.243696929782662	0.126501847585003	0.713510468822537	5.28862737736527	0.518463946077459	chrX	ENSMUSG00000031134
CH vs Bedding	Rbmx	-0.0644145279742325	-0.21890840360622	0.0900793476577554	0.548985050694144	5.28862737736527	0.396723812275127	chrX	ENSMUSG00000031134
Bedding vs Clean	Rbmx2	-0.211518474303106	-0.37044777641169	-0.0525891721945213	0.571592977317066	2.27381980633255	0.0113992901459244	chrX	ENSMUSG00000031107
CH vs Clean	Rbmx2	0.047127445928596	-0.132910726129374	0.227165617986566	0.765271721808099	2.27381980633255	0.592840752579423	chrX	ENSMUSG00000031107
CH vs Bedding	Rbmx2	0.258645920231702	0.107615732342226	0.409676108121177	0.0161618876738564	2.27381980633255	0.00177635945069808	chrX	ENSMUSG00000031107
Bedding vs Clean	Rbmxl1	-0.0329150166368226	-0.153535850567408	0.0877058172937625	0.942102661765452	4.47865922428322	0.577339836312674	chr8	ENSMUSG00000037070
CH vs Clean	Rbmxl1	0.101342144042302	-0.0355592935202839	0.238243581604889	0.336667315502274	4.47865922428322	0.139069808698675	chr8	ENSMUSG00000037070
CH vs Bedding	Rbmxl1	0.134257160679125	0.0197280083361914	0.248786313022059	0.0795211963071234	4.47865922428322	0.0236354666801728	chr8	ENSMUSG00000037070
Bedding vs Clean	Rbp1	0.396958760732608	0.0598482485690679	0.734069272896148	0.596082685449508	3.59472693022673	0.0230942161992775	chr9	ENSMUSG00000046402
CH vs Clean	Rbp1	0.588217903379547	0.2101471909452	0.966288615813894	0.0571959896365048	3.59472693022673	0.00387417280230171	chr9	ENSMUSG00000046402
CH vs Bedding	Rbp1	0.19125914264694	-0.123300485426289	0.505818770720168	0.367812877573687	3.59472693022673	0.220580791204175	chr9	ENSMUSG00000046402
Bedding vs Clean	Rbp4	-0.0764227417776033	-0.458027301164472	0.305181817609265	0.961726115969711	3.34075932757241	0.68197554852894	chr19	ENSMUSG00000024990
CH vs Clean	Rbp4	0.193079720042175	-0.233102592072463	0.619262032156814	0.579660928672785	3.34075932757241	0.357712475990318	chr19	ENSMUSG00000024990
CH vs Bedding	Rbp4	0.269502461819779	-0.086843107391762	0.625848031031319	0.254320182171053	3.34075932757241	0.131072709272773	chr19	ENSMUSG00000024990
Bedding vs Clean	Rbpj	-0.0226630587801964	-0.124008999293423	0.0786828817330302	0.95738841012476	5.37962134267563	0.647519955291537	chr5	ENSMUSG00000039191
CH vs Clean	Rbpj	-0.0287239601442346	-0.143570688386571	0.0861227680981019	0.775771680087812	5.37962134267563	0.609311038645287	chr5	ENSMUSG00000039191
CH vs Bedding	Rbpj	-0.00606090136403825	-0.102009158648917	0.0898873559208407	0.93531641542202	5.37962134267563	0.897011077895833	chr5	ENSMUSG00000039191
Bedding vs Clean	Rbpms	0.0391703819379952	-0.230900246142956	0.309241010018946	0.976688680791672	2.46488600877195	0.766503044180344	chr8	ENSMUSG00000031586
CH vs Clean	Rbpms	0.404706822849482	0.0972888849840988	0.712124760714865	0.0940901497280925	2.46488600877195	0.012196871261049	chr8	ENSMUSG00000031586
CH vs Bedding	Rbpms	0.365536440911487	0.108288907549682	0.622783974273292	0.0376566002169425	2.46488600877195	0.00743476465821686	chr8	ENSMUSG00000031586
Bedding vs Clean	Rbpms2	-0.0807392081588505	-0.384531865073826	0.223053448756125	0.944219180738903	2.44001674062068	0.587229643464757	chr9	ENSMUSG00000032387
CH vs Clean	Rbpms2	-0.0262065169609524	-0.373297465494795	0.32088443157289	0.937321574924949	2.44001674062068	0.877057366912997	chr9	ENSMUSG00000032387
CH vs Bedding	Rbpms2	0.0545326911978981	-0.2360839201064	0.345149302502196	0.801358313755288	2.44001674062068	0.70103331736208	chr9	ENSMUSG00000032387
Bedding vs Clean	Rbsn	0.118603590285915	0.0154360799698908	0.221771100601938	0.610942117019029	6.21353098483104	0.0261521518752448	chr6	ENSMUSG00000014550
CH vs Clean	Rbsn	0.0784544121783606	-0.0382797485153946	0.195188572872116	0.387720822551346	6.21353098483104	0.177401607127482	chr6	ENSMUSG00000014550
CH vs Bedding	Rbsn	-0.040149178107554	-0.137569531205027	0.0572711749899185	0.55434794971783	6.21353098483104	0.402112427937883	chr6	ENSMUSG00000014550
Bedding vs Clean	Rbx1	-0.11071891313287	-0.242231684507648	0.0207938582419082	0.737234610732152	7.05990008847081	0.0948085873300615	chr15	ENSMUSG00000022400
CH vs Clean	Rbx1	0.124879018537687	-0.0238360075131387	0.273594044588512	0.274545592640487	7.05990008847081	0.0956092829106331	chr15	ENSMUSG00000022400
CH vs Bedding	Rbx1	0.235597931670557	0.111535006733952	0.359660856607162	0.00932615405615817	7.05990008847081	0.000694147506316616	chr15	ENSMUSG00000022400
Bedding vs Clean	Rc3h1	0.0969790881397117	-0.038569003532166	0.232527179811589	0.792904987891348	6.00695321272478	0.15214288015522	chr1	ENSMUSG00000040423
CH vs Clean	Rc3h1	-0.0011652627508667	-0.154622296382927	0.152291770881194	0.994055887655509	6.00695321272478	0.987583377674122	chr1	ENSMUSG00000040423
CH vs Bedding	Rc3h1	-0.0981443508905784	-0.226276856519983	0.0299881547388263	0.248313470174614	6.00695321272478	0.126508992319018	chr1	ENSMUSG00000040423
Bedding vs Clean	Rc3h2	0.0443996466894996	-0.0563011458478438	0.145100439226843	0.895876017403569	6.63778833204541	0.370603685872316	chr2	ENSMUSG00000075376
CH vs Clean	Rc3h2	-0.0020804858316259	-0.115978479043699	0.111817507380447	0.985082173310757	6.63778833204541	0.970137550596	chr2	ENSMUSG00000075376
CH vs Bedding	Rc3h2	-0.0464801325211255	-0.141511757423502	0.0485514923812512	0.476568085489222	6.63778833204541	0.321615570513559	chr2	ENSMUSG00000075376
Bedding vs Clean	Rcan1	-0.0753033486630885	-0.218822726514109	0.0682160291879315	0.8714033440285	6.13551592597806	0.288466527178825	chr16	ENSMUSG00000022951
CH vs Clean	Rcan1	0.205422148877883	0.0430444763247276	0.367799821431038	0.10484173805107	6.13551592597806	0.0154873458121756	chr16	ENSMUSG00000022951
CH vs Bedding	Rcan1	0.280725497540971	0.145199969661913	0.41625102542003	0.00598351351469911	6.13551592597806	0.000289151270270775	chr16	ENSMUSG00000022951
Bedding vs Clean	Rcan2	-0.0751646797767203	-0.27075812181608	0.12042876226264	0.905927619951953	8.62129152128615	0.434165544055032	chr17	ENSMUSG00000039601
CH vs Clean	Rcan2	-0.0124668930934675	-0.23347049419322	0.208536708006285	0.95411668521311	8.62129152128615	0.907973862616265	chr17	ENSMUSG00000039601
CH vs Bedding	Rcan2	0.0626977866832528	-0.121652545278973	0.247048118645479	0.631182644145214	8.62129152128615	0.488185368219142	chr17	ENSMUSG00000039601
Bedding vs Clean	Rcan3	0.0941599864088758	-0.213531350578945	0.401851323396697	0.931088845416965	6.30417508865087	0.532267827888617	chr4	ENSMUSG00000059713
CH vs Clean	Rcan3	0.103658131764996	-0.244535899363424	0.451852162893417	0.730256928455528	6.30417508865087	0.543375650397073	chr4	ENSMUSG00000059713
CH vs Bedding	Rcan3	0.0094981453561207	-0.281257528103492	0.300253818815733	0.966529484861505	6.30417508865087	0.946608118654457	chr4	ENSMUSG00000059713
Bedding vs Clean	Rcbtb1	-0.0354379826381717	-0.201025098724179	0.130149133447836	0.958173760479269	5.74190468125318	0.661635269336883	chr14	ENSMUSG00000035469
CH vs Clean	Rcbtb1	-0.130215961664351	-0.317878952588872	0.0574470292601714	0.371198133912665	5.74190468125318	0.164315983067465	chr14	ENSMUSG00000035469
CH vs Bedding	Rcbtb1	-0.0947779790261789	-0.25158714819045	0.0620311901380924	0.371474682718931	5.74190468125318	0.22331842691395	chr14	ENSMUSG00000035469
Bedding vs Clean	Rcbtb2	0.0932197425603762	-0.0184955993430666	0.204935084463819	0.737234610732152	4.68833072271645	0.0975846644271519	chr14	ENSMUSG00000022106
CH vs Clean	Rcbtb2	0.031992462515424	-0.0947437126432686	0.158728637674117	0.77392193263366	4.68833072271645	0.606006282854376	chr14	ENSMUSG00000022106
CH vs Bedding	Rcbtb2	-0.0612272800449523	-0.167137288588417	0.0446827284985126	0.394061668085022	4.68833072271645	0.24345376844512	chr14	ENSMUSG00000022106
Bedding vs Clean	Rcc1	-0.0890595391756186	-0.237993764293374	0.0598746859421367	0.838035210560337	3.63378555832086	0.228123478788331	chr4	ENSMUSG00000028896
CH vs Clean	Rcc1	-0.14711663409291	-0.315898662360726	0.0216653941749052	0.257946873396865	3.63378555832086	0.0843839023868803	chr4	ENSMUSG00000028896
CH vs Bedding	Rcc1	-0.0580570949172916	-0.199392848364385	0.0832786585298016	0.555584818179691	3.63378555832086	0.403629996113451	chr4	ENSMUSG00000028896
Bedding vs Clean	Rcc1l	-0.02812173622904	-0.149807999211686	0.0935645267536063	0.95738841012476	4.10084089326719	0.6366227324238	chr5	ENSMUSG00000061979
CH vs Clean	Rcc1l	0.0390231809269395	-0.0988796481789319	0.176926010032811	0.74514442560236	4.10084089326719	0.563440881384689	chr5	ENSMUSG00000061979
CH vs Bedding	Rcc1l	0.0671449171559795	-0.0482312718782699	0.182521106190229	0.39063422291731	4.10084089326719	0.240418113976387	chr5	ENSMUSG00000061979
Bedding vs Clean	Rcc2	0.0342542612441861	-0.0760566454487068	0.144565167937079	0.929890846461953	7.22531650001193	0.526412829225436	chr4	ENSMUSG00000040945
CH vs Clean	Rcc2	0.0666710173790204	-0.0581042391551976	0.191446273913238	0.503870272108222	7.22531650001193	0.279927928949012	chr4	ENSMUSG00000040945
CH vs Bedding	Rcc2	0.0324167561348343	-0.0716771726737862	0.136510684943455	0.664117916174855	7.22531650001193	0.525234307015772	chr4	ENSMUSG00000040945
Bedding vs Clean	Rccd1	0.0870356614071066	-0.335400832698104	0.509472155512317	0.961036619577038	2.38420905951242	0.673415366183835	chr7	ENSMUSG00000038930
CH vs Clean	Rccd1	-0.143155566512366	-0.618660550607679	0.332349417582947	0.727538094987472	2.38420905951242	0.538925459409861	chr7	ENSMUSG00000038930
CH vs Bedding	Rccd1	-0.230191227919473	-0.628005375017393	0.167622919178448	0.393410798048789	2.38420905951242	0.242985226658583	chr7	ENSMUSG00000038930
Bedding vs Clean	Rce1	-0.0845316350463428	-0.219380721637115	0.0503174515444292	0.825050303970156	4.15612233474764	0.207168539527156	chr19	ENSMUSG00000024889
CH vs Clean	Rce1	-0.0950130374024205	-0.24749069738839	0.0574646225835485	0.426703620235298	4.15612233474764	0.209790337424254	chr19	ENSMUSG00000024889
CH vs Bedding	Rce1	-0.0104814023560778	-0.137977331197683	0.117014526485527	0.915888015770332	4.15612233474764	0.866242725812216	chr19	ENSMUSG00000024889
Bedding vs Clean	Rchy1	-0.00806398194690061	-0.0919358219411312	0.07580785804733	0.987499002998656	5.17696104871523	0.843856251602549	chr5	ENSMUSG00000029397
CH vs Clean	Rchy1	0.0997527135956009	0.00472352788136236	0.194781899309839	0.1719383704628	5.17696104871523	0.0404858311309309	chr5	ENSMUSG00000029397
CH vs Bedding	Rchy1	0.107816695542502	0.0284138592893861	0.187219531795617	0.0452671326557161	5.17696104871523	0.010040017883896	chr5	ENSMUSG00000029397
Bedding vs Clean	Rcl1	-0.0067344796474611	-0.133162048811436	0.119693089516514	0.996709365315948	3.95039928401396	0.913078675853949	chr19	ENSMUSG00000024785
CH vs Clean	Rcl1	0.0741380589853629	-0.0697081790259462	0.217984296996672	0.521632400952956	3.95039928401396	0.296876091546684	chr19	ENSMUSG00000024785
CH vs Bedding	Rcl1	0.080872538632824	-0.0396303772664427	0.201375454532091	0.316449535015321	3.95039928401396	0.177991593875783	chr19	ENSMUSG00000024785
Bedding vs Clean	Rcn1	0.148707128207743	-0.279766995840916	0.577181252256401	0.921056847465854	5.08219035734825	0.479315860764419	chr2	ENSMUSG00000005973
CH vs Clean	Rcn1	0.294268746434406	-0.190373330811731	0.778910823680544	0.439382097909091	5.08219035734825	0.221193209973038	chr2	ENSMUSG00000005973
CH vs Bedding	Rcn1	0.145561618226663	-0.25906620916452	0.550189445617847	0.610704308502581	5.08219035734825	0.463597421364718	chr2	ENSMUSG00000005973
Bedding vs Clean	Rcn2	0.0484269822448935	-0.127728387854994	0.224582352344781	0.94180383775876	7.281738287929	0.574530506603583	chr9	ENSMUSG00000032320
CH vs Clean	Rcn2	0.125365185725721	-0.0736772418476494	0.324407613299092	0.421660049900804	7.281738287929	0.205093766436794	chr9	ENSMUSG00000032320
CH vs Bedding	Rcn2	0.0769382034808279	-0.0890915407649511	0.242967947726607	0.502149772592946	7.281738287929	0.34715159446168	chr9	ENSMUSG00000032320
Bedding vs Clean	Rcn3	0.0513678852124837	-0.358451186985899	0.461186957410867	0.983442591075453	2.66034379250268	0.797364998755402	chr7	ENSMUSG00000019539
CH vs Clean	Rcn3	0.242130575180438	-0.215089453404704	0.69935060376558	0.508719741429904	2.66034379250268	0.28403518896503	chr7	ENSMUSG00000019539
CH vs Bedding	Rcn3	0.190762689967954	-0.189367744798818	0.570893124734726	0.46400976878171	2.66034379250268	0.309372894983304	chr7	ENSMUSG00000019539
Bedding vs Clean	Rcor1	-0.0217684771172628	-0.193126321145261	0.149589366910735	0.982496151783243	4.88620830322725	0.794744216225235	chr12	ENSMUSG00000037896
CH vs Clean	Rcor1	-0.11201469107944	-0.306004379935509	0.0819749977766286	0.464188964386574	4.88620830322725	0.243992239062089	chr12	ENSMUSG00000037896
CH vs Bedding	Rcor1	-0.0902462139621774	-0.252287486454412	0.0717950585300568	0.413572847739491	4.88620830322725	0.260625016370868	chr12	ENSMUSG00000037896
Bedding vs Clean	Rcor2	-0.0355675712173591	-0.379314589373733	0.308179446939015	0.987499002998656	3.40037799475288	0.832098701793467	chr19	ENSMUSG00000024968
CH vs Clean	Rcor2	0.0441214127338085	-0.340953115713079	0.429195941180696	0.903966351625263	3.40037799475288	0.814406722343871	chr19	ENSMUSG00000024968
CH vs Bedding	Rcor2	0.0796889839511676	-0.242583560756206	0.401961528658541	0.734025240428831	3.40037799475288	0.613256130358276	chr19	ENSMUSG00000024968
Bedding vs Clean	Rcor3	0.00917156513972284	-0.118956905615146	0.137300035894592	0.994163602626568	4.91989349039877	0.88339396026087	chr1	ENSMUSG00000037395
CH vs Clean	Rcor3	-0.0987188954576999	-0.243872487091112	0.0464346961757127	0.38141023564159	4.91989349039877	0.172493869320378	chr1	ENSMUSG00000037395
CH vs Bedding	Rcor3	-0.107890460597423	-0.229139571378724	0.0133586501838789	0.176423504362897	4.91989349039877	0.078510972596822	chr1	ENSMUSG00000037395
Bedding vs Clean	Rcsd1	0.14194119781812	-0.0468369347810111	0.330719330417251	0.768995329558185	3.28766515571131	0.133260596956454	chr1	ENSMUSG00000040723
CH vs Clean	Rcsd1	0.0164911052508536	-0.198950475177646	0.231932685679353	0.936333020438845	3.28766515571131	0.875374920704687	chr1	ENSMUSG00000040723
CH vs Bedding	Rcsd1	-0.125450092567267	-0.305926979906969	0.0550267947724359	0.297929419441663	3.28766515571131	0.163606540163477	chr1	ENSMUSG00000040723
Bedding vs Clean	Rd3	-0.0851228863874551	-0.965116938745459	0.794871165970549	0.987499002998656	0.126051900127321	0.842875153919741	chr1	ENSMUSG00000049353
CH vs Clean	Rd3	-0.209406552815191	-1.20611024723697	0.787297141606592	0.815701471429985	0.126051900127321	0.667338790993336	chr1	ENSMUSG00000049353
CH vs Bedding	Rd3	-0.124283666427736	-0.959971856510114	0.711404523654643	0.844270911381859	0.126051900127321	0.760699359077392	chr1	ENSMUSG00000049353
Bedding vs Clean	Rdh10	0.075333527900757	-0.0768079017036659	0.22747495750518	0.875636806723979	3.75784040935611	0.315797048444523	chr1	ENSMUSG00000025921
CH vs Clean	Rdh10	0.0441345291340776	-0.128583890090318	0.216852948358473	0.770561133054212	3.75784040935611	0.601623139758237	chr1	ENSMUSG00000025921
CH vs Bedding	Rdh10	-0.0311989987666794	-0.175701627750956	0.113303630217597	0.770399191576327	3.75784040935611	0.658844949662177	chr1	ENSMUSG00000025921
Bedding vs Clean	Rdh11	-0.00797238816828294	-0.149620941660518	0.133676165323952	0.996395603731874	4.92145990747547	0.90818085201534	chr12	ENSMUSG00000066441
CH vs Clean	Rdh11	0.00702774408556373	-0.153314264590258	0.167369752761385	0.964139026964632	4.92145990747547	0.92843017411409	chr12	ENSMUSG00000066441
CH vs Bedding	Rdh11	0.0150001322538467	-0.118948066600536	0.148948331108229	0.884323223232744	4.92145990747547	0.818579401850156	chr12	ENSMUSG00000066441
Bedding vs Clean	Rdh12	-0.0700274455586141	-0.342590318676053	0.202535427558825	0.947676276207866	0.625851700218077	0.599654988449479	chr12	ENSMUSG00000021123
CH vs Clean	Rdh12	0.0157788491583268	-0.292459694916422	0.324017393233075	0.958358528327314	0.625851700218077	0.916454546261349	chr12	ENSMUSG00000021123
CH vs Bedding	Rdh12	0.0858062947169409	-0.171580755201044	0.343193344634926	0.637843398451234	0.625851700218077	0.496736898791744	chr12	ENSMUSG00000021123
Bedding vs Clean	Rdh13	-0.151607773069252	-0.241306603609483	-0.0619089425290219	0.503854665599662	4.92934066090434	0.00198632861012275	chr7	ENSMUSG00000008435
CH vs Clean	Rdh13	-0.154581499113577	-0.256263307498911	-0.0528996907282424	0.0612000175579246	4.92934066090434	0.00459871926806343	chr7	ENSMUSG00000008435
